"LOCATION","Reporter country","FLOW","Flow","PARTNER","Partner country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","EXP","Exports","ESP","Spain","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,251422589,,
"AUS","Australia","EXP","Exports","ESP","Spain","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,317713891,,
"AUS","Australia","EXP","Exports","ESP","Spain","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,163016567,,
"AUS","Australia","EXP","Exports","ESP","Spain","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,146678516,,
"AUS","Australia","EXP","Exports","SWE","Sweden","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,35185891,,
"AUS","Australia","EXP","Exports","SWE","Sweden","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,65762760,,
"AUS","Australia","EXP","Exports","SWE","Sweden","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,93693657,,
"AUS","Australia","EXP","Exports","SWE","Sweden","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,45331693,,
"AUS","Australia","EXP","Exports","SWE","Sweden","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,74925514,,
"AUS","Australia","EXP","Exports","SWE","Sweden","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,277777266,,
"AUS","Australia","EXP","Exports","SWE","Sweden","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,171611006,,
"AUS","Australia","EXP","Exports","SWE","Sweden","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,124159063,,
"AUS","Australia","EXP","Exports","CHE","Switzerland","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,175584308,,
"AUS","Australia","EXP","Exports","CHE","Switzerland","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,359852994,,
"AUS","Australia","EXP","Exports","CHE","Switzerland","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,542255968,,
"AUS","Australia","EXP","Exports","CHE","Switzerland","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,342465342,,
"AUS","Australia","EXP","Exports","CHE","Switzerland","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,167442970,,
"AUS","Australia","EXP","Exports","CHE","Switzerland","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,495732075,,
"AUS","Australia","EXP","Exports","CHE","Switzerland","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,653720366,,
"AUS","Australia","EXP","Exports","CHE","Switzerland","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,375447303,,
"AUS","Australia","EXP","Exports","TUR","Türkiye","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,153693038,,
"AUS","Australia","EXP","Exports","TUR","Türkiye","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,172196261,,
"AUS","Australia","EXP","Exports","TUR","Türkiye","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,203773676,,
"AUS","Australia","EXP","Exports","TUR","Türkiye","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,347145653,,
"AUS","Australia","EXP","Exports","TUR","Türkiye","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,209852641,,
"AUS","Australia","EXP","Exports","TUR","Türkiye","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,315329934,,
"AUS","Australia","EXP","Exports","TUR","Türkiye","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,249268444,,
"AUS","Australia","EXP","Exports","TUR","Türkiye","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,253758371,,
"AUS","Australia","EXP","Exports","GBR","United Kingdom","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,1267783724,,
"AUS","Australia","EXP","Exports","GBR","United Kingdom","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,911336591,,
"AUS","Australia","EXP","Exports","GBR","United Kingdom","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,712079290,,
"AUS","Australia","EXP","Exports","GBR","United Kingdom","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,559407422,,
"AUS","Australia","EXP","Exports","GBR","United Kingdom","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,486269865,,
"AUS","Australia","EXP","Exports","GBR","United Kingdom","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,565627142,,
"AUS","Australia","EXP","Exports","GBR","United Kingdom","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,510176864,,
"AUS","Australia","EXP","Exports","GBR","United Kingdom","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,508464224,,
"AUS","Australia","EXP","Exports","USA","United States","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,2655048347,,
"AUS","Australia","EXP","Exports","USA","United States","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,2604411176,,
"AUS","Australia","EXP","Exports","USA","United States","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,2948583083,,
"AUS","Australia","EXP","Exports","USA","United States","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,2778700331,,
"AUS","Australia","EXP","Exports","USA","United States","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,2919393121,,
"AUS","Australia","EXP","Exports","USA","United States","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,3145770959,,
"AUS","Australia","EXP","Exports","USA","United States","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,3032933165,,
"AUS","Australia","EXP","Exports","USA","United States","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,3276023271,,
"AUS","Australia","EXP","Exports","ARG","Argentina","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,20712892,,
"AUS","Australia","EXP","Exports","ARG","Argentina","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,41834600,,
"AUS","Australia","EXP","Exports","ARG","Argentina","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,45964253,,
"AUS","Australia","EXP","Exports","ARG","Argentina","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,47739547,,
"AUS","Australia","EXP","Exports","ARG","Argentina","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,137069088,,
"AUS","Australia","EXP","Exports","ARG","Argentina","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,209232297,,
"AUS","Australia","EXP","Exports","ARG","Argentina","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,64493282,,
"AUS","Australia","EXP","Exports","ARG","Argentina","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,135324645,,
"AUS","Australia","EXP","Exports","BRA","Brazil","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,199372548,,
"AUS","Australia","EXP","Exports","BRA","Brazil","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,233170476,,
"AUS","Australia","EXP","Exports","BRA","Brazil","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,364777157,,
"AUS","Australia","EXP","Exports","BRA","Brazil","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,551339788,,
"AUS","Australia","EXP","Exports","BRA","Brazil","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,440220868,,
"AUS","Australia","EXP","Exports","BRA","Brazil","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,691468148,,
"AUS","Australia","EXP","Exports","BRA","Brazil","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,338872659,,
"AUS","Australia","EXP","Exports","BRA","Brazil","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,355641192,,
"AUS","Australia","EXP","Exports","CHL","Chile","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,64403909,,
"AUS","Australia","EXP","Exports","CHL","Chile","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,65613858,,
"AUS","Australia","EXP","Exports","CHL","Chile","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,151149952,,
"AUS","Australia","EXP","Exports","CHL","Chile","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,123193708,,
"AUS","Australia","EXP","Exports","CHL","Chile","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,211026664,,
"AUS","Australia","EXP","Exports","CHL","Chile","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,184247410,,
"AUS","Australia","EXP","Exports","CHL","Chile","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,162994333,,
"AUS","Australia","EXP","Exports","CHL","Chile","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,151006284,,
"AUS","Australia","EXP","Exports","CHN","China (People's Republic of)","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,28866361423,,
"AUS","Australia","EXP","Exports","CHN","China (People's Republic of)","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,36837999082,,
"AUS","Australia","EXP","Exports","CHN","China (People's Republic of)","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,30691842529,,
"AUS","Australia","EXP","Exports","CHN","China (People's Republic of)","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,21383499514,,
"AUS","Australia","EXP","Exports","CHN","China (People's Republic of)","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,25248298025,,
"AUS","Australia","EXP","Exports","CHN","China (People's Republic of)","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,27391250553,,
"AUS","Australia","EXP","Exports","CHN","China (People's Republic of)","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,24442206727,,
"AUS","Australia","EXP","Exports","CHN","China (People's Republic of)","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,25446251978,,
"AUS","Australia","EXP","Exports","EST","Estonia","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,643600,,
"AUS","Australia","EXP","Exports","EST","Estonia","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,766424,,
"AUS","Australia","EXP","Exports","EST","Estonia","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,869774,,
"AUS","Australia","EXP","Exports","EST","Estonia","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,781767,,
"AUS","Australia","EXP","Exports","EST","Estonia","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,620257,,
"AUS","Australia","EXP","Exports","EST","Estonia","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,806182,,
"AUS","Australia","EXP","Exports","EST","Estonia","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,938399,,
"AUS","Australia","EXP","Exports","EST","Estonia","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,2507992,,
"AUS","Australia","EXP","Exports","IND","India","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,3054226869,,
"AUS","Australia","EXP","Exports","IND","India","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,2574595631,,
"AUS","Australia","EXP","Exports","IND","India","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,3319671004,,
"AUS","Australia","EXP","Exports","IND","India","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,5042817020,,
"AUS","Australia","EXP","Exports","IND","India","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,5124598257,,
"AUS","Australia","EXP","Exports","IND","India","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,6605825696,,
"AUS","Australia","EXP","Exports","IND","India","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,4198673666,,
"AUS","Australia","EXP","Exports","IND","India","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,3746197598,,
"AUS","Australia","EXP","Exports","IDN","Indonesia","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,1533321828,,
"AUS","Australia","EXP","Exports","IDN","Indonesia","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,1975997703,,
"AUS","Australia","EXP","Exports","IDN","Indonesia","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,1738870419,,
"AUS","Australia","EXP","Exports","IDN","Indonesia","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,1755283164,,
"AUS","Australia","EXP","Exports","IDN","Indonesia","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,1611214826,,
"AUS","Australia","EXP","Exports","IDN","Indonesia","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,1930244392,,
"AUS","Australia","EXP","Exports","IDN","Indonesia","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,2123750715,,
"AUS","Australia","EXP","Exports","IDN","Indonesia","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,2016590609,,
"AUS","Australia","EXP","Exports","ISR","Israel","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,51270790,,
"AUS","Australia","EXP","Exports","ISR","Israel","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,32014744,,
"AUS","Australia","EXP","Exports","ISR","Israel","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,29762904,,
"AUS","Australia","EXP","Exports","ISR","Israel","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,36107676,,
"AUS","Australia","EXP","Exports","ISR","Israel","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,41631325,,
"AUS","Australia","EXP","Exports","ISR","Israel","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,37179906,,
"AUS","Australia","EXP","Exports","ISR","Israel","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,33100536,,
"AUS","Australia","EXP","Exports","ISR","Israel","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,52798657,,
"AUS","Australia","EXP","Exports","RUS","Russia","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,19730086,,
"AUS","Australia","EXP","Exports","RUS","Russia","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,20226623,,
"AUS","Australia","EXP","Exports","RUS","Russia","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,34443538,,
"AUS","Australia","EXP","Exports","RUS","Russia","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,104263354,,
"AUS","Australia","EXP","Exports","RUS","Russia","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,138343235,,
"AUS","Australia","EXP","Exports","RUS","Russia","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,5359960,,
"AUS","Australia","EXP","Exports","RUS","Russia","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,720134,,
"AUS","Australia","EXP","Exports","RUS","Russia","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,11175350,,
"AUS","Australia","EXP","Exports","SAU","Saudi Arabia","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,532232692,,
"AUS","Australia","EXP","Exports","SAU","Saudi Arabia","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,223507852,,
"AUS","Australia","EXP","Exports","SAU","Saudi Arabia","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,209391341,,
"AUS","Australia","EXP","Exports","SAU","Saudi Arabia","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,340705588,,
"AUS","Australia","EXP","Exports","SAU","Saudi Arabia","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,390253918,,
"AUS","Australia","EXP","Exports","SAU","Saudi Arabia","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,349246016,,
"AUS","Australia","EXP","Exports","SAU","Saudi Arabia","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,352996794,,
"AUS","Australia","EXP","Exports","SAU","Saudi Arabia","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,391260022,,
"AUS","Australia","EXP","Exports","SVN","Slovenia","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,12927231,,
"AUS","Australia","EXP","Exports","SVN","Slovenia","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,15542729,,
"AUS","Australia","EXP","Exports","SVN","Slovenia","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,34899069,,
"AUS","Australia","EXP","Exports","SVN","Slovenia","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,71309466,,
"AUS","Australia","EXP","Exports","SVN","Slovenia","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,1271607,,
"AUS","Australia","EXP","Exports","SVN","Slovenia","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,106952377,,
"AUS","Australia","EXP","Exports","SVN","Slovenia","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,27477199,,
"AUS","Australia","EXP","Exports","SVN","Slovenia","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,1477227,,
"AUS","Australia","EXP","Exports","ZAF","South Africa","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,153853327,,
"AUS","Australia","EXP","Exports","ZAF","South Africa","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,261098802,,
"AUS","Australia","EXP","Exports","ZAF","South Africa","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,177109785,,
"AUS","Australia","EXP","Exports","ZAF","South Africa","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,215018782,,
"AUS","Australia","EXP","Exports","ZAF","South Africa","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,357539406,,
"AUS","Australia","EXP","Exports","ZAF","South Africa","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,349576973,,
"AUS","Australia","EXP","Exports","ZAF","South Africa","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,256734890,,
"AUS","Australia","EXP","Exports","ZAF","South Africa","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,265398776,,
"AUS","Australia","EXP","Exports","WLD","World","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,76717860894,,
"AUS","Australia","EXP","Exports","WLD","World","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,88444667616,,
"AUS","Australia","EXP","Exports","WLD","World","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,89545971923,,
"AUS","Australia","EXP","Exports","WLD","World","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,88177240201,,
"AUS","Australia","EXP","Exports","WLD","World","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,94314365778,,
"AUS","Australia","EXP","Exports","WLD","World","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,112245865227,,
"AUS","Australia","EXP","Exports","WLD","World","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,102480056259,,
"AUS","Australia","EXP","Exports","WLD","World","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,101725178797,,
"AUT","Austria","EXP","Exports","AUS","Australia","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,322912472,,
"AUT","Austria","EXP","Exports","AUS","Australia","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,328167742,,
"AUT","Austria","EXP","Exports","AUS","Australia","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,315710994,,
"AUT","Austria","EXP","Exports","AUS","Australia","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,340056762,,
